summary,config,name
"{'_runtime': 673, '_step': 0, '_timestamp': 1767277126.6631217, '_wandb': {'runtime': 673}, 'final_mean': 383.1714285714286, 'final_sd': 136.2947406414885}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 501, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0607
"{'_runtime': 1099, '_step': 0, '_timestamp': 1767278194.787335, '_wandb': {'runtime': 1099}, 'final_mean': 491.9142857142857, 'final_sd': 24.83703620295583}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 502, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0618
"{'_runtime': 995, '_step': 0, '_timestamp': 1767278167.6383183, '_wandb': {'runtime': 995}, 'final_mean': 484.1571428571429, 'final_sd': 57.21454253553916}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 503, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0619
"{'_runtime': 1272, '_step': 0, '_timestamp': 1767279464.942873, '_wandb': {'runtime': 1272}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 504, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0636
"{'_runtime': 678, '_step': 0, '_timestamp': 1767278899.6402235, '_wandb': {'runtime': 678}, 'final_mean': 253.22857142857143, 'final_sd': 70.67494432330344}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 505, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0637
"{'_runtime': 761, '_step': 0, '_timestamp': 1767279680.5841076, '_wandb': {'runtime': 761}, 'final_mean': 487.8285714285714, 'final_sd': 58.18762053627447}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 506, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0648
"{'_runtime': 1131, '_step': 0, '_timestamp': 1767280625.4808233, '_wandb': {'runtime': 1131}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 507, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0658
"{'_runtime': 1648, '_step': 0, '_timestamp': 1767281352.0995183, '_wandb': {'runtime': 1648}, 'final_mean': 124.25714285714284, 'final_sd': 21.888474275802068}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 508, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0701
"{'_runtime': 1260, '_step': 0, '_timestamp': 1767281911.531987, '_wandb': {'runtime': 1260}, 'final_mean': 220.6, 'final_sd': 13.665807173902524}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 509, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0717
"{'_runtime': 789, '_step': 0, '_timestamp': 1767282179.3784456, '_wandb': {'runtime': 789}, 'final_mean': 244.61428571428573, 'final_sd': 48.64280679670146}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 510, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0729
"{'_runtime': 973, '_step': 0, '_timestamp': 1767282912.5366158, '_wandb': {'runtime': 973}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 511, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0738
"{'_runtime': 941, '_step': 0, '_timestamp': 1767283147.6281292, '_wandb': {'runtime': 941}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 512, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0743
"{'_runtime': 672, '_step': 0, '_timestamp': 1767283611.683255, '_wandb': {'runtime': 672}, 'final_mean': 186.61428571428573, 'final_sd': 6.891594999174942}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 513, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0755
"{'_runtime': 1128, '_step': 0, '_timestamp': 1767284300.920355, '_wandb': {'runtime': 1128}, 'final_mean': 153.68571428571428, 'final_sd': 8.255808097753896}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 514, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0759
"{'_runtime': 792, '_step': 0, '_timestamp': 1767284427.3512366, '_wandb': {'runtime': 792}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 515, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0807
"{'_runtime': 1221, '_step': 0, '_timestamp': 1767285546.3172672, '_wandb': {'runtime': 1221}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 516, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0818
"{'_runtime': 508, '_step': 0, '_timestamp': 1767284958.8650827, '_wandb': {'runtime': 508}, 'final_mean': 118.67142857142858, 'final_sd': 4.812844209794777}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 517, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0820
"{'_runtime': 1402, '_step': 0, '_timestamp': 1767286381.8854382, '_wandb': {'runtime': 1402}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 518, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0829
"{'_runtime': 676, '_step': 0, '_timestamp': 1767286406.1104488, '_wandb': {'runtime': 676}, 'final_mean': 209.61428571428573, 'final_sd': 35.23970684860346}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 519, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0842
"{'_runtime': 1000, '_step': 0, '_timestamp': 1767287408.65411, '_wandb': {'runtime': 1000}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 520, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0853
"{'_runtime': 429, '_step': 0, '_timestamp': 1767286870.3085406, '_wandb': {'runtime': 429}, 'final_mean': 315.8285714285714, 'final_sd': 133.56785021944802}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 501, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0854
"{'_runtime': 490, '_step': 0, '_timestamp': 1767287381.7732196, '_wandb': {'runtime': 490}, 'final_mean': 200.4142857142857, 'final_sd': 16.066373808266096}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 502, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0901
"{'_runtime': 377, '_step': 0, '_timestamp': 1767287787.6750357, '_wandb': {'runtime': 377}, 'final_mean': 153.4142857142857, 'final_sd': 42.97723412530434}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 503, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0910
"{'_runtime': 960, '_step': 0, '_timestamp': 1767288408.213271, '_wandb': {'runtime': 960}, 'final_mean': 467.9428571428571, 'final_sd': 37.60428764090063}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 504, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0910
"{'_runtime': 611, '_step': 0, '_timestamp': 1767288425.3528905, '_wandb': {'runtime': 611}, 'final_mean': 233.74285714285713, 'final_sd': 8.67456991817497}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 505, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0916
"{'_runtime': 694, '_step': 0, '_timestamp': 1767289153.4167738, '_wandb': {'runtime': 694}, 'final_mean': 485.42857142857144, 'final_sd': 54.498118297416326}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 506, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0927
"{'_runtime': 389, '_step': 0, '_timestamp': 1767288904.2957072, '_wandb': {'runtime': 389}, 'final_mean': 140.82857142857142, 'final_sd': 6.155070914228664}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 507, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0928
"{'_runtime': 1295, '_step': 0, '_timestamp': 1767290234.5272975, '_wandb': {'runtime': 1295}, 'final_mean': 127.74285714285716, 'final_sd': 77.0542824830625}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 508, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0935
"{'_runtime': 864, '_step': 0, '_timestamp': 1767290043.6380928, '_wandb': {'runtime': 864}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 509, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0939
"{'_runtime': 945, '_step': 0, '_timestamp': 1767291022.4157, '_wandb': {'runtime': 945}, 'final_mean': 483.72857142857146, 'final_sd': 42.622234783727414}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 510, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0954
"{'_runtime': 780, '_step': 0, '_timestamp': 1767291045.6569805, '_wandb': {'runtime': 780}, 'final_mean': 162.8, 'final_sd': 6.221162041199148}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 511, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-0957
"{'_runtime': 1075, '_step': 0, '_timestamp': 1767292172.277815, '_wandb': {'runtime': 1075}, 'final_mean': 406.4428571428571, 'final_sd': 153.31318419816216}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 512, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-1011
"{'_runtime': 437, '_step': 0, '_timestamp': 1767291558.438741, '_wandb': {'runtime': 437}, 'final_mean': 238.5, 'final_sd': 37.617150343958805}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.975, 'epsilon_start': 1, 'learning_rate': 0.00075}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 513, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260102-1012
